Name,Status,Site,Cluster,Role,Tenant,VCPUs,Memory (MB),Disk,IP Address,ID,Device,Tenant Group,IPv4 Address,IPv6 Address,Description,Comments,Config Template,Serial number,Contacts,Tags,Created,Last updated,Platform,Interfaces,Virtual Disks,Backup,DTAP state,Harddisk,open actions,Server Group
op-billing-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.162,128,vw753,,172.18.31.162/22,,Operator - billing scripts,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:20.428455Z,2025-07-22T10:20:20.847091Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-billing-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.163,129,vw649,,172.18.31.163/22,,Operator - billing scripts,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:21.648753Z,2025-07-22T10:20:22.052124Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-billing-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.164,130,vw261,,172.18.31.164/22,,Operator - pre-billing scripts,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:23.209146Z,2025-07-22T10:20:23.619757Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-billing-web-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.175,136,vw261,,172.18.31.175/22,,Operator - pre-billing web,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:29.815697Z,2025-07-22T10:20:30.273365Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-broadband-dev1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.64.230,819,,,172.18.64.230/22,,Operator broadband development,,,,T&P / OP / Operator Development (responsible),,2025-07-22T10:27:09.289547Z,2025-07-22T10:27:09.791684Z,Ubuntu 22.04 LTS,0,,No,Development,,,Voiceworks
op-comm-dev1,Active,,LXC containers,Container,Systems Infrastructure,8.0,,,172.18.31.223,886,vw452,,172.18.31.223/32,,,,,,P&S / PMP / MV3 / V / Communications Portal (responsible),,2025-07-22T10:28:00.628438Z,2025-07-22T10:28:01.031417Z,Ubuntu 22.04 LTS,0,,,Development,,,Voiceworks
op-comm74-dev1,Active,,LXC containers,Container,Systems Infrastructure,8.0,8000,,172.18.31.222,783,vw452,,172.18.31.222/22,,,,,,P&S / PMP / MV3 / V / Communications Portal (responsible),,2025-07-22T10:26:42.383222Z,2025-07-22T10:26:42.790924Z,Ubuntu 22.04 LTS,0,,,Development,,,Voiceworks
op-cpe-prod1,Active,,LXC containers,Container,Systems Infrastructure,,4000,,172.18.31.150,51,vw224,,172.18.31.150/22,,Operator - Production CPE,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:22.800660Z,2025-07-22T10:19:23.195547Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-cpe-prod2,Active,,LXC containers,Container,Systems Infrastructure,,4000,,172.18.31.147,52,vw225,,172.18.31.147/22,,Operator - Production CPE,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:23.716030Z,2025-07-22T10:19:24.121246Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-cron-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.122,156,vw486,,172.18.31.122/22,,Operator - Cron worker,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:53.727469Z,2025-07-22T10:20:54.152543Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-cron-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.123,157,vw497,,172.18.31.123/22,,Operator - Cron worker,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:54.700509Z,2025-07-22T10:20:55.101671Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-cron-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.160,181,vw108,,172.18.31.160/22,,dkron test runner,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:20.320835Z,2025-07-22T10:21:20.741308Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-cron-test2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.161,182,vw108,,172.18.31.161/22,,dkron test runner,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:21.262804Z,2025-07-22T10:21:21.702401Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-db1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.16,812,vw920,,172.18.28.16/22,,Core database (new cluster),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:02.892882Z,2025-07-22T10:27:03.291483Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
op-db2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.17,813,vw921,,172.18.28.17/22,,Core database (new cluster),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:04.065767Z,2025-07-22T10:27:04.478024Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
op-db3,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.18,814,vw922,,172.18.28.18/22,,Core database (new cluster),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:05.237174Z,2025-07-22T10:27:05.640511Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
op-db4,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.28.19,815,vw923,,172.18.28.19/22,,Core database (new cluster),,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:06.780604Z,2025-07-22T10:27:07.187388Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
op-gearman-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.250,152,vw472,,172.18.31.250/22,,Operator - Gearman jobs,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:48.783525Z,2025-07-22T10:20:49.223833Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-gearman-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.251,153,vw496,,172.18.31.251/22,,Operator - Gearman jobs,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:50.028343Z,2025-07-22T10:20:50.447106Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-memcached-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.144,7,vw225,,172.18.31.144/22,,Operator - Memcached,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:33.979727Z,2025-07-22T10:18:34.366851Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-memcached-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.127,8,vw226,,172.18.31.127/22,,Operator - Memcached,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:35.102572Z,2025-07-22T10:18:35.499074Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-prov-prod1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.46,235,vw486,,172.18.31.46/22,,CPE-Provisioning,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:05.020095Z,2025-07-22T10:22:05.479240Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
op-prov-prod2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.47,236,vw497,,172.18.31.47/22,,CPE-Provisioning,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:06.026184Z,2025-07-22T10:22:06.428493Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
op-proxysql,Active,,LXC containers,Container,Systems Infrastructure,2.0,8000,,172.18.28.129,873,vw453,,172.18.28.129/22,,Manual query monitoring,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:27:48.738413Z,2025-07-22T10:27:49.156424Z,Ubuntu 22.04 LTS,0,,,Development,,,Voiceworks
op-scripts-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.99,166,vw90,,172.18.31.99/22,,Operator sandbox scripts,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:03.702895Z,2025-07-22T10:21:04.106291Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-specops,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.74,176,vw453,,172.18.31.74/22,,Special Ops Development,renamed from op-specops71-dev1,,,T&P / OP / Special Ops Engineer (responsible),,2025-07-22T10:21:14.672535Z,2025-08-27T07:09:26.695377Z,Ubuntu 22.04 LTS,0,,,Development,,,Voiceworks
op-web-acc2,Active,,Unknown,VM,Systems Infrastructure,,,,,683,,,,,PHASED OUT,,,,,,2025-07-22T10:25:23.187458Z,2025-07-22T10:25:23.187473Z,,0,,,,,,
op-web-prod1,Active,,LXC containers,Container,Systems Infrastructure,,12000,,172.18.31.151,6,vw224,,172.18.31.151/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:32.444733Z,2025-07-22T10:18:32.847559Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-web-prod2,Active,,LXC containers,Container,Systems Infrastructure,,12000,,172.18.31.148,49,vw225,,172.18.31.148/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:20.496593Z,2025-07-22T10:19:20.890777Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-web-prod3,Active,,LXC containers,Container,Systems Infrastructure,,12000,,172.18.31.146,50,vw226,,172.18.31.146/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:21.842975Z,2025-07-22T10:19:22.277648Z,Ubuntu 22.04 LTS,0,,,Production,,,Voiceworks
op-web-prod4,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.64.179,800,,,172.18.64.179/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:53.981751Z,2025-07-22T10:26:54.382327Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
op-web-prod5,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.64.180,801,,,172.18.64.180/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:54.612480Z,2025-07-22T10:26:55.008125Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
op-web-prod6,Active,,vw-vcenter01,VM,Systems Infrastructure,8.0,,,172.18.64.181,799,,,172.18.64.181/22,,Operator webserver,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:53.362146Z,2025-07-22T10:26:53.754436Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
op-web-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.102,165,vw90,,172.18.31.102/22,,Operator sandbox web,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:02.748806Z,2025-07-22T10:21:03.147951Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
op-web-test3,Active,,Unknown,VM,Systems Infrastructure,,,,,739,,,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:08.110690Z,2025-07-22T10:26:08.110705Z,,0,,,,,,
operator-connect-lab-gw,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,8000,,172.18.64.105,750,,,172.18.64.105/22,,Operator Connect Lab GW,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:15.320740Z,2025-07-22T10:26:15.715414Z,Debian 10.0 (buster),0,,,Development,,,Voiceworks
operator-connect-lab-proxy,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,8000,,172.18.64.106,751,,,172.18.64.106/22,,Operator Connect Lab proxy,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:16.290291Z,2025-07-22T10:26:16.690701Z,Debian 10.0 (buster),0,,,Development,,,Voiceworks
otrs-app-prod,Active,,Unknown,VM,Systems Infrastructure,,,,,621,,,,,,,,,,,2025-07-22T10:24:37.453799Z,2025-07-22T10:24:37.453814Z,,0,,,,,,
otrs-db-prod,Active,,Unknown,VM,Systems Infrastructure,,,,,620,,,,,,,,,,,2025-07-22T10:24:37.242021Z,2025-07-22T10:24:37.242035Z,,0,,,,,,
partner-trace-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.3.47,594,,,172.18.3.47/22,,Partner Trace Tooling,,,,GO / GCO / Technical Assistance Centre (responsible),,2025-07-22T10:24:20.082865Z,2025-07-22T10:24:20.471175Z,Ubuntu 20.04 LTS,0,,,Production,,,Voiceworks
pcapcruncher-1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.246,141,vwde9,,172.18.33.246/22,,Mobile PCAP,,,,Voiceworks Germany (responsible),,2025-07-22T10:20:35.768107Z,2025-07-22T10:20:36.175322Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
pcapcruncher-2,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.245,237,vwde8,,172.18.33.245/22,,Mobile PCAP,,,,Voiceworks Germany (responsible),,2025-07-22T10:22:07.319047Z,2025-07-22T10:22:07.726579Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
pcapcruncher-3,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.33.244,238,vwde9,,172.18.33.244/22,,Mobile PCAP,,,,Voiceworks Germany (responsible),,2025-07-22T10:22:08.273102Z,2025-07-22T10:22:08.670923Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
phpmyadmin,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.13,566,vw453,,172.18.31.13/22,,Operator support phpMyAdmin,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:24:02.394195Z,2025-07-22T10:24:02.837994Z,Ubuntu 22.04 LTS,0,,,Development,,,Voiceworks
pmm-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,32000,,172.18.3.67,590,,,172.18.3.67/22,,PMM production,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:17.515906Z,2025-07-22T10:24:17.920959Z,Ubuntu 22.04 LTS,0,,Yes,Production,,,Voiceworks
pmm-prod2,Active,Unknown,vw-vcenter01,VM,,,,,,959,,,,,,,,,,,2025-08-25T08:29:08.573665Z,2025-08-25T08:29:08.573678Z,,0,,,,,,
pmm-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,16000,,172.18.3.68,589,,,172.18.3.68/22,,PMM test,,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:16.903678Z,2025-07-22T10:24:17.295508Z,Ubuntu 22.04 LTS,0,,,Test,,,Voiceworks
pmm-test2,Active,Unknown,vw-vcenter01,VM,,,,,,960,,,,,,,,,,,2025-08-25T08:29:16.085624Z,2025-08-25T08:29:16.085636Z,,0,,,,,,
pmox-vm-test,Active,,vw903,VM,Systems Infrastructure,8.0,,,172.18.64.31,852,,,172.18.64.31/32,,,test vm inside vw903 proxmox,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:27:32.523824Z,2025-08-27T07:10:30.861830Z,Debian 11 (bullseye),0,,No,Test,,,Voiceworks
poa-backup01.nedlook.com,Active,,10.0.130.154,VM,Systems Infrastructure,4.0,,,,500,,,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:23:25.113175Z,2025-07-22T10:23:25.113191Z,CentOS V7,0,,,,,,Xenosite legacy
POA-PleskHosting01.nedlook.com,Active,,vw-vcenter02,VM,Systems Infrastructure,8.0,,,,366,,,,,,,,,,,2025-07-22T10:22:47.703010Z,2025-07-22T10:22:47.703025Z,CentOS V7,0,,,,,,
POAPlesk-hosting-MN,Active,,Unknown,VM,Systems Infrastructure,4.0,,,,365,,,,,,,,,,,2025-07-22T10:22:47.479083Z,2025-07-22T10:22:47.479100Z,CentOS V7,0,,,,,,
powerdns-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,1000,,172.18.64.198,807,,,172.18.64.198/22,,test server for powerdns,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:58.741717Z,2025-07-22T10:26:59.143125Z,Ubuntu 20.04 LTS,0,,No,Test,,,In transit
primaweb2,Active,,vw-vcenter02,VM,Systems Infrastructure,1.0,,,,367,,,,,,,,,,,2025-07-22T10:22:47.921488Z,2025-07-22T10:22:47.921503Z,CentOS V5,0,,,,,,
primaweb3,Active,,vw-vcenter02,VM,Systems Infrastructure,1.0,,,,368,,,,,,,,,,,2025-07-22T10:22:48.142155Z,2025-07-22T10:22:48.142170Z,CentOS V5,0,,,,,,
prod-grid-platformselector1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,4000,,172.18.65.7,889,,,172.18.65.7/32,,Platform Selector VM,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:28:02.983502Z,2025-07-22T10:28:03.386069Z,Debian 12 (bookworm),0,,No,Production,,ESD-32466,Voiceworks
prod-grid-platformselector2,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,4000,,172.18.65.8,890,,,172.18.65.8/32,,Platform Selector VM,,,,T&P / Coligo Grid (responsible),,2025-07-22T10:28:03.648626Z,2025-07-22T10:28:04.036601Z,Debian 12 (bookworm),0,,No,Production,,ESD-32466,Voiceworks
puppet-agent-bullseye,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.17,776,vw299,,172.18.31.17/22,,test server for puppet with Debian 11 Bullseye,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:36.663754Z,2025-07-22T10:26:37.068134Z,Debian 11 (bullseye),0,,No,Development,,,Voiceworks
puppet-agent-buster,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.128,556,vw299,,172.18.31.128/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:55.295670Z,2025-07-22T10:23:55.705911Z,Debian 10.0 (buster),0,,,Test,,,Voiceworks
puppet-agent-centos6-vm,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,512,,172.18.64.112,754,,,172.18.64.112/22,,Management services - Puppet test agent with old kernel 2.x,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:18.261835Z,2025-07-22T10:26:18.661961Z,CentOS V6,0,,No,Test,,,Voiceworks
puppet-agent-focal,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.34,484,vw304,,172.18.31.34/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:20.646220Z,2025-07-22T10:23:21.147790Z,Ubuntu 20.04 LTS,0,,,Test,,,Voiceworks
puppet-agent-jessie,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.31.129,555,vw299,,172.18.31.129/22,,Management services - Puppet test agent,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:53.985662Z,2025-07-22T10:23:54.401483Z,Debian 8.0 (jessie),0,,,Test,,,Voiceworks
puppet-agent-trusty-vm,Active,,Unknown,VM,Systems Infrastructure,1.0,512,,172.18.64.113,757,,,172.18.64.113/22,,Management services - Puppet test agent with old kernel 3.x,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:20.149493Z,2025-07-22T10:26:20.580836Z,Ubuntu 14.04 LTS,0,,No,Test,,,Test
puppet-ca-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.37.15,640,,,172.18.37.15/24,,Puppet - CA,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:50.252127Z,2025-07-22T10:24:50.647332Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-ca-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.37.44,131,vw304,,172.18.37.44/24,,Management services - test puppet CA,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:24.562301Z,2025-07-22T10:20:24.970837Z,Ubuntu 16.04 LTS,0,,,Test,,,Voiceworks
puppet-foreman-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.37.20,639,,,172.18.37.20/24,,Puppet - Foreman,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:49.632371Z,2025-07-22T10:24:50.035983Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-foreman-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.37.46,133,vw304,,172.18.37.46/24,,Management services - foreman test,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:26.451093Z,2025-07-22T10:20:26.845702Z,Ubuntu 16.04 LTS,0,,,Test,,,Voiceworks
puppet-server-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.37.18,641,,,172.18.37.18/24,,Puppet - Server,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:50.865219Z,2025-07-22T10:24:51.268109Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-server-prod2,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.37.19,642,,,172.18.37.19/24,,Puppet - Server,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:51.506029Z,2025-07-22T10:24:51.926565Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-server-prod3,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.37.39,647,,,172.18.37.39/24,,Pupper - Server,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:56.414766Z,2025-07-22T10:24:56.820618Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-server-prod4,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.37.40,648,,,172.18.37.40/24,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:57.051588Z,2025-07-22T10:24:57.508811Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
puppet-server-test1,Active,,LXC containers,Container,Systems Infrastructure,,,,172.18.37.45,132,vw304,,172.18.37.45/24,,Management services - test puppet server,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:25.518020Z,2025-07-22T10:20:25.924497Z,Ubuntu 16.04 LTS,0,,,Test,,,Voiceworks
qemu-kvm,Active,,172.18.72.29,VM,Systems Infrastructure,8.0,,,,392,,,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:54.425041Z,2025-07-22T10:22:54.425056Z,CentOS V7,0,,,,,,
rackn01,Active,,Unknown,VM,Systems Infrastructure,,,,172.18.65.1,817,,,172.18.65.1/22,,testing,in vcenter-lab,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:27:08.046802Z,2025-08-27T07:10:27.602220Z,Debian 11 (bullseye),0,,No,,,,Test
radius-accounting-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.64.73,805,,,172.18.64.73/22,,Radius Server,,,,GO / TO / Network Operations (responsible),,2025-07-22T10:26:57.484427Z,2025-07-22T10:26:57.888152Z,Ubuntu 20.04 LTS,0,,Yes,Production,,,Voiceworks
radius-accounting-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,,,,172.18.3.11,802,,,172.18.3.11/22,,EWAN Radius Accounting,,,,,,2025-07-22T10:26:55.603234Z,2025-07-22T10:26:55.936248Z,,0,,,Test,,,Test
radius-client-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.3.43,225,,,172.18.3.43/22,,EWAN RADIUS test client,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:54.279541Z,2025-07-22T10:21:54.730958Z,Ubuntu 20.04 LTS,0,,,Test,,,Voiceworks
radius-db-prod1,Active,,vw-vcenter01,VM,,,,,,956,,,,,,,,,,,2025-08-13T09:51:10.449533Z,2025-08-13T09:51:10.449548Z,Ubuntu 22.04 LTS,0,,,,,,
radius-db-prod2,Active,,vw-vcenter01,VM,,,,,,957,,,,,,,,,,,2025-08-13T09:51:15.927254Z,2025-08-13T09:51:15.927268Z,Ubuntu 22.04 LTS,0,,,,,,
radius-db-prod3,Active,,vw-vcenter01,VM,,,,,,958,,,,,,,,,,,2025-08-13T09:51:20.544131Z,2025-08-13T09:51:20.544145Z,Ubuntu 22.04 LTS,0,,,,,,
radius-db-test1,Active,,vw-vcenter01,,,,,,,953,,,,,,,,,,,2025-08-06T13:08:54.705906Z,2025-08-06T13:08:54.705919Z,,0,,,,,,
radius-master-prod1,Active,,vw477-vw516,Container,Systems Infrastructure,,,,172.18.31.244,219,,,172.18.31.244/22,,EWAN RADIUS master,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:48.994977Z,2025-07-22T10:21:49.403953Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
radius-master-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.3.40,221,,,172.18.3.40/22,,EWAN RADIUS master,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:50.767002Z,2025-07-22T10:21:51.161654Z,Ubuntu 20.04 LTS,0,,,Test,,,Voiceworks
radius-prod1,Active,,vw-vcenter01,VM,,,,,,954,,,,,Radius,,,,,,2025-08-13T09:35:11.888810Z,2025-08-13T09:35:11.888827Z,Ubuntu 22.04 LTS,0,,,,,,
radius-prod2,Active,,vw-vcenter01,VM,,,,,,955,,,,,,,,,,,2025-08-13T09:50:58.266188Z,2025-08-13T09:50:58.266228Z,Ubuntu 22.04 LTS,0,,,,,,
radius-test1,Active,,vw-vcenter01,VM,,2.0,2,32,,951,,,,,,,,,,,2025-08-06T13:07:56.985419Z,2025-08-06T13:07:56.985433Z,Ubuntu 22.04 LTS,0,,,,,,
radius-test2,Active,,vw-vcenter01,,,,,,,952,,,,,,,,,,,2025-08-06T13:08:35.218119Z,2025-08-06T13:08:35.218133Z,Ubuntu 22.04 LTS,0,,,,,,
radius-worker-prod1,Active,,vw477-vw516,Container,Systems Infrastructure,,,,172.18.31.196,220,vw477,,172.18.31.196/22,,EWAN RADIUS worker,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:49.771447Z,2025-07-22T10:21:50.180412Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
radius-worker-prod2,Active,,vw477-vw516,Container,Systems Infrastructure,,,,172.18.31.187,216,vw516,,172.18.31.187/22,,EWAN RADIUS worker,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:47.076863Z,2025-07-22T10:21:47.538834Z,Ubuntu 18.04 LTS,0,,,Production,,,Voiceworks
radius-worker-test1,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.3.41,218,,,172.18.3.41/22,,EWAN RADIUS worker,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:48.368900Z,2025-07-22T10:21:48.768348Z,Ubuntu 20.04 LTS,0,,,Test,,,Voiceworks
radius-worker-test2,Active,,vw-vcenter01,VM,Systems Infrastructure,1.0,,,172.18.3.42,217,,,172.18.3.42/22,,EWAN RADIUS worker,,,,GO / TO / AM / Technical Management (responsible),,2025-07-22T10:21:47.756251Z,2025-07-22T10:21:48.150751Z,Ubuntu 20.04 LTS,0,,,Test,,,Voiceworks
sa-mgmt-tools-prod1,Active,,vw-vcenter01,VM,Systems Infrastructure,4.0,,,172.18.3.18,603,,,172.18.3.18/22,,Management Tools sysapps,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:25.684502Z,2025-07-22T10:24:26.079897Z,Ubuntu 20.04 LTS,0,,Yes,Production,,,Voiceworks
