application_name,average_throughput_gb_per_hr,backup_level_name,backup_set_name,client_groups,client_id,client_name,destination_client_name,elapsed_seconds,end_time,job_id,job_type,localized_operation,localized_status,percent_complete,percent_savings,plan_name,retain_until,size_of_application_bytes,size_on_media_bytes,start_time,status,storage_policy_name,subclient_name,total_num_files
MySQL,44.2018,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-27T17:09:22+00:00,1640609,Backup,Backup,Completed,100.0,69.6372,applications - MySQL databases,2025-10-11T17:08:18+00:00,79102218,24017651,2025-09-27T17:08:18+00:00,Completed,2 weeks,default,5
MySQL,49.704,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-27T16:09:03+00:00,1640592,Backup,Backup,Completed,100.0,70.1943,applications - MySQL databases,2025-10-11T16:07:56+00:00,88948787,26511854,2025-09-27T16:07:56+00:00,Completed,2 weeks,default,5
MySQL,60.8265,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-27T15:08:32+00:00,1640573,Backup,Backup,Completed,100.0,72.6293,applications - MySQL databases,2025-10-11T15:07:33+00:00,108853280,29793938,2025-09-27T15:07:33+00:00,Completed,2 weeks,default,5
MySQL,58.5583,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-27T14:07:53+00:00,1640556,Backup,Backup,Completed,100.0,71.6384,applications - MySQL databases,2025-10-11T14:07:10+00:00,104794087,29721265,2025-09-27T14:07:10+00:00,Completed,2 weeks,default,5
MySQL,72.7922,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-27T13:07:42+00:00,1640539,Backup,Backup,Completed,100.0,71.9598,applications - MySQL databases,2025-10-11T13:06:48+00:00,108555528,30439181,2025-09-27T13:06:48+00:00,Completed,2 weeks,default,5
MySQL,63.6989,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-27T12:07:12+00:00,1640512,Backup,Backup,Completed,100.0,73.0991,applications - MySQL databases,2025-10-11T12:06:25+00:00,113993572,30665323,2025-09-27T12:06:25+00:00,Completed,2 weeks,default,5
MySQL,54.751,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-27T11:06:55+00:00,1640470,Backup,Backup,Completed,100.0,71.2819,applications - MySQL databases,2025-10-11T11:06:02+00:00,97980682,28138201,2025-09-27T11:06:02+00:00,Completed,2 weeks,default,5
MySQL,55.2103,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-27T10:06:19+00:00,1640453,Backup,Backup,Completed,100.0,71.965,applications - MySQL databases,2025-10-11T10:05:39+00:00,98802746,27699315,2025-09-27T10:05:39+00:00,Completed,2 weeks,default,5
MySQL,56.8103,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-27T09:06:09+00:00,1640435,Backup,Backup,Completed,100.0,73.5098,applications - MySQL databases,2025-10-11T09:05:17+00:00,101665938,26931509,2025-09-27T09:05:17+00:00,Completed,2 weeks,default,5
MySQL,60.4571,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,26,2025-09-27T08:05:47+00:00,1640418,Backup,Backup,Completed,100.0,74.0658,applications - MySQL databases,2025-10-11T08:04:54+00:00,90160125,23382290,2025-09-27T08:04:54+00:00,Completed,2 weeks,default,5
MySQL,39.6199,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-27T07:05:18+00:00,1640398,Backup,Backup,Completed,100.0,74.0731,applications - MySQL databases,2025-10-11T07:04:31+00:00,70902637,18382885,2025-09-27T07:04:31+00:00,Completed,2 weeks,default,5
MySQL,32.2725,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-27T06:05:13+00:00,1640381,Backup,Backup,Completed,100.0,73.0644,applications - MySQL databases,2025-10-11T06:04:08+00:00,48128228,12963607,2025-09-27T06:04:08+00:00,Completed,2 weeks,default,5
MySQL,21.4173,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-27T05:04:31+00:00,1640364,Backup,Backup,Completed,100.0,74.1836,applications - MySQL databases,2025-10-11T05:03:45+00:00,38327784,9894865,2025-09-27T05:03:45+00:00,Completed,2 weeks,default,6
MySQL,20.6655,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-27T04:04:06+00:00,1640347,Backup,Backup,Completed,100.0,74.765,applications - MySQL databases,2025-10-11T04:03:22+00:00,36982424,9332502,2025-09-27T04:03:22+00:00,Completed,2 weeks,default,5
MySQL,30.858,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-27T03:03:48+00:00,1640330,Backup,Backup,Completed,100.0,74.7546,applications - MySQL databases,2025-10-11T03:02:59+00:00,36815011,9294082,2025-09-27T03:02:59+00:00,Completed,2 weeks,default,5
MySQL,18.1899,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-27T02:03:15+00:00,1640313,Backup,Backup,Completed,100.0,74.2763,applications - MySQL databases,2025-10-11T02:02:36+00:00,37977360,9769190,2025-09-27T02:02:36+00:00,Completed,2 weeks,default,5
MySQL,22.5455,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,20,2025-09-27T01:03:00+00:00,1640296,Backup,Backup,Completed,100.0,73.9925,applications - MySQL databases,2025-10-11T01:02:13+00:00,40346655,10493151,2025-09-27T01:02:13+00:00,Completed,2 weeks,default,5
MySQL,19.8842,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,40,2025-09-27T00:03:04+00:00,1640279,Backup,Backup,Completed,100.0,74.2373,applications - MySQL databases,2025-10-11T00:01:51+00:00,41514846,10695327,2025-09-27T00:01:51+00:00,Completed,2 weeks,default,5
MySQL,106.509,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,27,2025-09-26T23:02:28+00:00,1640236,Backup,Backup,Completed,100.0,82.8821,applications - MySQL databases,2025-10-10T23:01:32+00:00,158837549,27189678,2025-09-26T23:01:32+00:00,Completed,2 weeks,default,5
MySQL,23.4178,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-26T22:02:06+00:00,1640219,Backup,Backup,Completed,100.0,73.0355,applications - MySQL databases,2025-10-10T22:01:12+00:00,48892367,13183565,2025-09-26T22:01:12+00:00,Completed,2 weeks,default,5
MySQL,25.665,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-26T21:01:34+00:00,1640003,Backup,Backup,Completed,100.0,72.1153,applications - MySQL databases,2025-10-10T21:00:49+00:00,38274358,10672672,2025-09-26T21:00:49+00:00,Completed,2 weeks,default,4
MySQL,134.108,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,759,2025-09-26T20:13:33+00:00,1639978,Backup,Backup,Completed with one or more errors,100.0,71.3415,applications - MySQL databases,2025-10-10T20:00:30+00:00,29399494642,8425441078,2025-09-26T20:00:30+00:00,Completed w/ one or more errors,2 weeks,default,28
Linux File System,395.414,Incremental,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,83,2025-09-26T20:02:09+00:00,1639956,Backup,Backup,Completed,100.0,93.5239,systems - daily files,2025-10-11T20:00:20+00:00,3891911729,252043365,2025-09-26T20:00:20+00:00,Completed,2 weeks with monthly and Airgap,default,1303
MySQL,32.4957,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-26T19:12:06+00:00,1639907,Backup,Backup,Completed,100.0,71.706,applications - MySQL databases,2025-10-10T19:11:18+00:00,67845536,19196186,2025-09-26T19:11:18+00:00,Completed,2 weeks,default,5
MySQL,49.1883,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-26T18:11:32+00:00,1639786,Backup,Backup,Completed,100.0,69.4705,applications - MySQL databases,2025-10-10T18:10:54+00:00,73354942,22394863,2025-09-26T18:10:54+00:00,Completed,2 weeks,default,5
MySQL,47.951,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-26T17:11:31+00:00,1639768,Backup,Backup,Completed,100.0,69.9422,applications - MySQL databases,2025-10-10T17:10:31+00:00,85811657,25793091,2025-09-26T17:10:31+00:00,Completed,2 weeks,default,5
MySQL,67.8289,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,27,2025-09-26T16:11:01+00:00,1639752,Backup,Backup,Completed,100.0,70.6467,applications - MySQL databases,2025-10-10T16:10:08+00:00,101153756,29691962,2025-09-26T16:10:08+00:00,Completed,2 weeks,default,5
MySQL,75.547,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-26T15:10:42+00:00,1639735,Backup,Backup,Completed,100.0,70.3344,applications - MySQL databases,2025-10-10T15:09:45+00:00,112663889,33422440,2025-09-26T15:09:45+00:00,Completed,2 weeks,default,5
MySQL,66.1625,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-26T14:10:17+00:00,1639718,Backup,Backup,Completed,100.0,70.3072,applications - MySQL databases,2025-10-10T14:09:23+00:00,118402363,35157012,2025-09-26T14:09:23+00:00,Completed,2 weeks,default,5
MySQL,64.2547,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-26T13:10:01+00:00,1639701,Backup,Backup,Completed,100.0,70.1337,applications - MySQL databases,2025-10-10T13:09:00+00:00,114988326,34342750,2025-09-26T13:09:00+00:00,Completed,2 weeks,default,5
MySQL,69.3767,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,22,2025-09-26T12:09:17+00:00,1639674,Backup,Backup,Completed,100.0,70.0897,applications - MySQL databases,2025-10-10T12:08:38+00:00,103462022,30945822,2025-09-26T12:08:38+00:00,Completed,2 weeks,default,5
MySQL,69.21,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,33,2025-09-26T11:09:13+00:00,1639648,Backup,Backup,Completed,100.0,70.2547,applications - MySQL databases,2025-10-10T11:08:15+00:00,103213392,30701136,2025-09-26T11:08:15+00:00,Completed,2 weeks,default,5
MySQL,69.86,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-26T10:08:52+00:00,1639630,Backup,Backup,Completed,100.0,70.3817,applications - MySQL databases,2025-10-10T10:07:52+00:00,104182765,30857156,2025-09-26T10:07:52+00:00,Completed,2 weeks,default,5
MySQL,58.1849,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-26T09:08:10+00:00,1639612,Backup,Backup,Completed,100.0,70.209,applications - MySQL databases,2025-10-10T09:07:29+00:00,104126005,31020179,2025-09-26T09:07:29+00:00,Completed,2 weeks,default,5
MySQL,67.7588,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-26T08:08:01+00:00,1639595,Backup,Backup,Completed,100.0,69.6987,applications - MySQL databases,2025-10-10T08:07:06+00:00,101049314,30619296,2025-09-26T08:07:06+00:00,Completed,2 weeks,default,5
MySQL,39.9396,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-26T07:07:34+00:00,1639574,Backup,Backup,Completed,100.0,69.0433,applications - MySQL databases,2025-10-10T07:06:43+00:00,83387208,25813896,2025-09-26T07:06:43+00:00,Completed,2 weeks,default,5
MySQL,37.4755,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-26T06:07:09+00:00,1639557,Backup,Backup,Completed,100.0,69.0943,applications - MySQL databases,2025-10-10T06:06:20+00:00,67065056,20726926,2025-09-26T06:06:20+00:00,Completed,2 weeks,default,5
MySQL,27.4408,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-26T05:07:05+00:00,1639540,Backup,Backup,Completed,100.0,69.2143,applications - MySQL databases,2025-10-10T05:05:58+00:00,40922656,12598324,2025-09-26T05:05:58+00:00,Completed,2 weeks,default,6
MySQL,19.5331,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-26T04:06:28+00:00,1639523,Backup,Backup,Completed,100.0,69.6513,applications - MySQL databases,2025-10-10T04:05:35+00:00,34955827,10608624,2025-09-26T04:05:35+00:00,Completed,2 weeks,default,5
MySQL,17.976,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-26T03:06:07+00:00,1639506,Backup,Backup,Completed,100.0,69.3282,applications - MySQL databases,2025-10-10T03:05:17+00:00,32169332,9866911,2025-09-26T03:05:17+00:00,Completed,2 weeks,default,5
MySQL,19.3649,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-26T02:05:54+00:00,1639489,Backup,Backup,Completed,100.0,69.8353,applications - MySQL databases,2025-10-10T02:04:54+00:00,34654833,10453533,2025-09-26T02:04:54+00:00,Completed,2 weeks,default,5
MySQL,13.8846,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,35,2025-09-26T01:05:32+00:00,1639469,Backup,Backup,Completed,100.0,69.7132,applications - MySQL databases,2025-10-10T01:04:31+00:00,28988749,8779756,2025-09-26T01:04:31+00:00,Completed,2 weeks,default,4
MySQL,140.176,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,723,2025-09-26T00:16:36+00:00,1639446,Backup,Backup,Completed with one or more errors,100.0,71.2795,applications - MySQL databases,2025-10-10T00:04:10+00:00,28973618735,8321364065,2025-09-26T00:04:10+00:00,Completed w/ one or more errors,2 weeks,default,28
MySQL,15.8602,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,41,2025-09-26T00:02:54+00:00,1639435,Backup,Backup,Completed,100.0,69.42,applications - MySQL databases,2025-10-10T00:01:43+00:00,33113381,10126078,2025-09-26T00:01:43+00:00,Completed,2 weeks,default,5
MySQL,83.0618,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,25,2025-09-25T23:02:06+00:00,1639404,Backup,Backup,Completed,100.0,82.6127,applications - MySQL databases,2025-10-09T23:01:20+00:00,148644836,25845375,2025-09-25T23:01:20+00:00,Completed,2 weeks,default,5
MySQL,19.0284,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,32,2025-09-25T22:02:04+00:00,1639385,Backup,Backup,Completed,100.0,69.4004,applications - MySQL databases,2025-10-09T22:00:57+00:00,39728062,12156619,2025-09-25T22:00:57+00:00,Completed,2 weeks,default,5
MySQL,27.2603,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,21,2025-09-25T21:01:23+00:00,1639169,Backup,Backup,Completed,100.0,68.9856,applications - MySQL databases,2025-10-09T21:00:34+00:00,32522830,10086760,2025-09-25T21:00:34+00:00,Completed,2 weeks,default,4
Linux File System,452.546,Incremental,defaultBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,107,2025-09-25T20:02:36+00:00,1639138,Backup,Backup,Completed,100.0,90.4081,systems - daily files,2025-10-10T20:00:33+00:00,3914337998,375460882,2025-09-25T20:00:33+00:00,Completed,2 weeks with monthly and Airgap,default,1389
MySQL,136.194,Full,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,740,2025-09-25T20:13:00+00:00,1639091,Backup,Backup,Completed with one or more errors,100.0,71.3239,applications - MySQL databases,2025-10-09T20:00:12+00:00,28963193558,8305505765,2025-09-25T20:00:12+00:00,Completed w/ one or more errors,2 weeks,default,28
MySQL,33.0903,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-25T19:10:03+00:00,1639072,Backup,Backup,Completed,100.0,69.037,applications - MySQL databases,2025-10-09T19:09:03+00:00,59217460,18335484,2025-09-25T19:09:03+00:00,Completed,2 weeks,default,5
MySQL,51.0641,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,20,2025-09-25T18:09:30+00:00,1638953,Backup,Backup,Completed,100.0,69.1444,applications - MySQL databases,2025-10-09T18:08:44+00:00,76152253,23497255,2025-09-25T18:08:44+00:00,Completed,2 weeks,default,5
MySQL,51.6933,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-25T17:09:04+00:00,1638934,Backup,Backup,Completed,100.0,69.8532,applications - MySQL databases,2025-10-09T17:08:21+00:00,92508787,27888395,2025-09-25T17:08:21+00:00,Completed,2 weeks,default,5
MySQL,59.8001,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-25T16:08:45+00:00,1638917,Backup,Backup,Completed,100.0,70.3617,applications - MySQL databases,2025-10-09T16:07:58+00:00,107016492,31717858,2025-09-25T16:07:58+00:00,Completed,2 weeks,default,5
MySQL,63.6746,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,28,2025-09-25T15:08:44+00:00,1638900,Backup,Backup,Completed,100.0,69.8202,applications - MySQL databases,2025-10-09T15:07:36+00:00,113950054,34389878,2025-09-25T15:07:36+00:00,Completed,2 weeks,default,5
MySQL,64.3699,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,27,2025-09-25T14:08:20+00:00,1638883,Backup,Backup,Completed,100.0,68.5332,applications - MySQL databases,2025-10-09T14:07:13+00:00,115194401,36247968,2025-09-25T14:07:13+00:00,Completed,2 weeks,default,5
MySQL,64.7107,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-25T13:07:45+00:00,1638866,Backup,Backup,Completed,100.0,68.6438,applications - MySQL databases,2025-10-09T13:06:50+00:00,115804395,36311851,2025-09-25T13:06:50+00:00,Completed,2 weeks,default,5
MySQL,61.0534,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-25T12:07:31+00:00,1638839,Backup,Backup,Completed,100.0,68.584,applications - MySQL databases,2025-10-09T12:06:28+00:00,109259265,34324887,2025-09-25T12:06:28+00:00,Completed,2 weeks,default,5
MySQL,66.9937,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,23,2025-09-25T11:06:48+00:00,1638809,Backup,Backup,Completed,100.0,68.7696,applications - MySQL databases,2025-10-09T11:06:05+00:00,99908240,31201695,2025-09-25T11:06:05+00:00,Completed,2 weeks,default,5
MySQL,69.9077,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,25,2025-09-25T10:06:25+00:00,1638792,Backup,Backup,Completed,100.0,68.5639,applications - MySQL databases,2025-10-09T10:05:42+00:00,104253887,32773342,2025-09-25T10:05:42+00:00,Completed,2 weeks,default,5
MySQL,69.7686,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-25T09:06:16+00:00,1638773,Backup,Backup,Completed,100.0,68.7007,applications - MySQL databases,2025-10-09T09:05:24+00:00,104046504,32565857,2025-09-25T09:05:24+00:00,Completed,2 weeks,default,5
MySQL,70.6368,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,31,2025-09-25T08:05:57+00:00,1638756,Backup,Backup,Completed,100.0,68.4273,applications - MySQL databases,2025-10-09T08:05:02+00:00,105341163,33259028,2025-09-25T08:05:02+00:00,Completed,2 weeks,default,5
MySQL,56.9451,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,24,2025-09-25T07:05:33+00:00,1638736,Backup,Backup,Completed,100.0,68.7427,applications - MySQL databases,2025-10-09T07:04:39+00:00,101907156,31853381,2025-09-25T07:04:39+00:00,Completed,2 weeks,default,5
MySQL,42.6116,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,29,2025-09-25T06:05:14+00:00,1638719,Backup,Backup,Completed,100.0,69.2339,applications - MySQL databases,2025-10-09T06:04:16+00:00,76256474,23461121,2025-09-25T06:04:16+00:00,Completed,2 weeks,default,5
MySQL,26.5957,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,20,2025-09-25T05:04:41+00:00,1638702,Backup,Backup,Completed,100.0,69.486,applications - MySQL databases,2025-10-09T05:03:53+00:00,47594773,14523069,2025-09-25T05:03:53+00:00,Completed,2 weeks,default,6
MySQL,28.2208,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,19,2025-09-25T04:04:21+00:00,1638685,Backup,Backup,Completed,100.0,69.5382,applications - MySQL databases,2025-10-09T04:03:31+00:00,42085839,12820100,2025-09-25T04:03:31+00:00,Completed,2 weeks,default,5
MySQL,21.9146,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-25T03:04:04+00:00,1638668,Backup,Backup,Completed,100.0,69.7071,applications - MySQL databases,2025-10-09T03:03:08+00:00,39217642,11880142,2025-09-25T03:03:08+00:00,Completed,2 weeks,default,5
MySQL,19.7709,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,27,2025-09-25T02:03:43+00:00,1638648,Backup,Backup,Completed,100.0,70.1105,applications - MySQL databases,2025-10-09T02:02:45+00:00,41278268,12337888,2025-09-25T02:02:45+00:00,Completed,2 weeks,default,5
MySQL,24.2013,Incremental,defaultDummyBackupSet,"Linux file system agents, Systems backup - daily MySQL full, Firewall - direct, All agents, Active backups, Updates needed, Mobile Operations",1371,vm8,vm8,30,2025-09-25T01:03:28+00:00,1638625,Backup,Backup,Completed,100.0,69.7458,applications - MySQL databases,2025-10-09T01:02:22+00:00,43309897,13103075,2025-09-25T01:02:22+00:00,Completed,2 weeks,default,5
