Name,Status,Site,Cluster,Role,Tenant,VCPUs,Memory (MB),Disk,IP Address,ID,Device,Tenant Group,IPv4 Address,IPv6 Address,Description,Comments,Config Template,Serial number,Contacts,Tags,Created,Last updated,Platform,Interfaces,Virtual Disks,Backup,DTAP state,Harddisk,open actions,Server Group
ceph-osd-test1,active,,6,30,1,1.0,,,2149,560,,,2149,,Ceph test cluster - OSD,,,,,,2025-07-22T10:23:57.946519Z,2025-07-22T10:23:58Z,10,1,,No,Test,,,
ceph-osd-test2,active,,6,30,1,1.0,,,2150,561,,,2150,,Ceph test cluster - OSD,,,,,,2025-07-22T10:23:58.570427Z,2025-07-22T10:23:58Z,10,1,,No,Test,,,
ceph-osd-test3,active,,6,30,1,1.0,,,2151,562,,,2151,,Ceph test cluster - OSD,,,,,,2025-07-22T10:23:59.172420Z,2025-07-22T10:23:59Z,10,1,,No,Test,,,
ceph-osd-test4,active,,6,30,1,1.0,4000,,2230,646,,,2230,,Ceph OSDCeph test cluster - OSD,,,,,,2025-07-22T10:24:55.794464Z,2025-07-22T10:24:56Z,4,1,,No,Test,,,
check_mk,active,,17,30,1,4.0,,,,499,,,,,,,,,,,2025-07-22T10:23:24.886051Z,2025-07-22T10:23:24Z,12,0,,,,,,
coligo-acc-blf1,active,,22,29,1,,,,2034,168,vw436,,2034,,BLF,,,,,,2025-07-22T10:21:05.689772Z,2025-07-22T10:21:06Z,4,1,,,Acceptance,,,
coligo-acc-blf2,active,,22,29,1,,,,2035,169,vw437,,2035,,BLF,,,,,,2025-07-22T10:21:06.658240Z,2025-07-22T10:21:07Z,2,1,,,Acceptance,,,
coligo-acc-blf3,active,,22,29,1,,,,2129,535,vw437,,2129,,BLF,,,,,,2025-07-22T10:23:41.695627Z,2025-07-22T10:23:42Z,2,1,,,Acceptance,,,
coligo-acc-db1,active,,23,29,1,,,,,119,,,,,PHASED OUT,,,,,,2025-07-22T10:20:11.597561Z,2025-07-22T10:20:11Z,,0,,,,,PHASED OUT,
coligo-acc-db2,active,,23,29,1,,,,,124,,,,,PHASED OUT,,,,,,2025-07-22T10:20:16.316440Z,2025-07-22T10:20:16Z,,0,,,,,PHASED OUT,
coligo-acc-eproxy1,active,,22,29,1,,,,1987,118,vw436,,1987,,Coligo GRID acceptance edge proxy,,,,,,2025-07-22T10:20:10.976350Z,2025-07-22T10:20:11Z,2,1,,,Acceptance,,,
coligo-acc-eproxy2,active,,22,29,1,,,,1991,123,vw437,,1991,,Coligo GRID acceptance edge proxy,,,,,,2025-07-22T10:20:15.623446Z,2025-07-22T10:20:16Z,2,1,,,Acceptance,,,
coligo-acc-hproxy1,active,,22,29,1,,,,1986,117,vw436,,1986,,Coligo GRID acceptance home proxy,,,,,,2025-07-22T10:20:09.621749Z,2025-07-22T10:20:10Z,2,1,,,Acceptance,,,
coligo-acc-hproxy2,active,,22,29,1,,,,1990,122,vw437,,1990,,Coligo GRID acceptance home proxy,,,,,,2025-07-22T10:20:14.683523Z,2025-07-22T10:20:15Z,2,1,,,Acceptance,,,
coligo-acc-janus3,active,,22,29,1,,,,2112,482,vw436,,2112,,Coligo GRID acceptance janus gateway,,,,,,2025-07-22T10:23:18.715924Z,2025-07-22T10:23:19Z,11,1,,,Acceptance,,,
coligo-acc-janus4,active,,22,29,1,,,,2113,483,vw437,,2113,,Coligo GRID acceptance janus gateway,,,,,,2025-07-22T10:23:19.673339Z,2025-07-22T10:23:20Z,11,1,,,Acceptance,,,
coligo-acc-janus5,active,,6,30,1,2.0,4000,,2260,676,,,2260,,Janus Acceptance,,,,,,2025-07-22T10:25:18.714429Z,2025-07-22T10:25:19Z,11,1,,No,Acceptance,,,
coligo-acc-janus6,active,,6,30,1,2.0,,,2267,684,,,2267,,,,,,,,2025-07-22T10:25:23.420630Z,2025-07-22T10:25:23Z,11,2,,,Acceptance,,,
coligo-acc-janus7,active,,6,30,1,2.0,,,2268,685,,,2268,,,,,,,,2025-07-22T10:25:24.037793Z,2025-07-22T10:25:24Z,11,2,,,Acceptance,,,
coligo-acc-managedvoice1,active,,22,29,1,,,,2036,170,vw436,,2036,,Managed Voice,,,,,,2025-07-22T10:21:07.597658Z,2025-07-22T10:21:08Z,2,1,,,Acceptance,,,
coligo-acc-managedvoice2,active,,22,29,1,,,,2037,171,vw437,,2037,,Managed Voice,,,,,,2025-07-22T10:21:08.614366Z,2025-07-22T10:21:09Z,2,1,,,Acceptance,,,
coligo-acc-meetings1,active,,22,29,1,,,,2135,545,vw436,,2135,,Meetings acceptance,,,,,,2025-07-22T10:23:47.056371Z,2025-07-22T10:23:47Z,2,1,,,Acceptance,,,
coligo-acc-meetings2,active,,22,29,1,,,,2136,546,vw437,,2136,,Meetings acceptance,,,,,,2025-07-22T10:23:48.384682Z,2025-07-22T10:23:48Z,2,1,,,Acceptance,,,
coligo-acc-reach1,active,,22,29,1,,,,2236,652,vw436,,2236,,,,,,,,2025-07-22T10:25:01.128529Z,2025-07-22T10:25:01Z,2,1,,,Acceptance,,,
coligo-acc-reach2,active,,22,29,1,,,,2237,653,vw437,,2237,,,,,,,,2025-07-22T10:25:02.121160Z,2025-07-22T10:25:02Z,2,1,,,Acceptance,,,
coligo-acc-summatel1,active,,22,29,1,,,,1988,120,vw436,,1988,,Coligo GRID acceptance summatel,,,,,,2025-07-22T10:20:12.142772Z,2025-07-22T10:20:12Z,2,1,,,Acceptance,,,
coligo-acc-summatel2,active,,22,29,1,,,,1992,125,vw437,,1992,,Coligo GRID acceptance summatel,,,,,,2025-07-22T10:20:16.862520Z,2025-07-22T10:20:17Z,2,1,,,Acceptance,,,
coligo-acc-sync1,active,,22,29,1,,,,1989,121,vw436,,1989,,Coligo GRID acceptance sync,,,,,,2025-07-22T10:20:13.146493Z,2025-07-22T10:20:13Z,2,1,,,Acceptance,,,
coligo-acc-sync2,active,,22,29,1,,,,1993,126,vw437,,1993,,Coligo GRID acceptance sync,,,,,,2025-07-22T10:20:17.879796Z,2025-07-22T10:20:18Z,4,1,,No,Acceptance,,,
coligo-acc-uat-poc1,active,,22,29,1,,,,2128,534,vw436,,2128,,Grid UAT,,,,,,2025-07-22T10:23:40.719125Z,2025-07-22T10:23:41Z,11,1,,,Acceptance,,,
coligo-acc-wombat1,active,,23,29,1,,,,,240,,,,,PHASED OUT,,,,,,2025-07-22T10:22:09.499234Z,2025-07-22T10:22:09Z,,0,,,,,,
coligo-acc2-blf1,active,,22,29,1,,,,2284,702,vw436,,2284,,Coligo Grid Acceptance platform 2,,,,,,2025-07-22T10:25:40.531421Z,2025-07-22T10:25:40Z,4,1,,,Acceptance,,,
coligo-acc2-blf2,active,,22,29,1,,,,2288,706,vw437,,2288,,Coligo Grid Acceptance platform 2,,,,,,2025-07-22T10:25:44.760236Z,2025-07-22T10:25:45Z,4,1,,,Production,,,
coligo-acc2-summatel1,active,,22,29,1,,,,2285,703,vw436,,2285,,Coligo Grid Acceptance platform 2,,,,,,2025-07-22T10:25:41.492903Z,2025-07-22T10:25:41Z,4,1,,,Acceptance,,,
coligo-acc2-summatel2,active,,22,29,1,,,,2289,707,vw437,,2289,,Coligo Grid Acceptance platform 2,,,,,,2025-07-22T10:25:45.713804Z,2025-07-22T10:25:46Z,4,1,,,Acceptance,,,
coligo-dev-blf1,active,,22,29,1,,,,2074,222,vw436,,2074,,GRID BLF,,,,,,2025-07-22T10:21:51.758550Z,2025-07-22T10:21:52Z,4,1,,No,Development,,,
coligo-dev-blf2,active,,22,29,1,,,,2075,223,vw437,,2075,,Grid development.,,,,,,2025-07-22T10:21:52.701875Z,2025-07-22T10:21:53Z,4,1,,No,Development,,,
coligo-dev-reach1,active,,22,29,1,,,,2234,650,vw436,,2234,,ESD-28335,,,,,,2025-07-22T10:24:58.723684Z,2025-07-22T10:24:59Z,4,1,,,Development,,,
coligo-dev-reach2,active,,22,29,1,,,,2235,651,vw437,,2235,,Grid development.,,,,,,2025-07-22T10:24:59.707515Z,2025-07-22T10:25:00Z,4,1,,,Development,,,
coligo-dev1-cdr1,active,,22,29,1,,,,2055,190,vw437,,2055,,Grid development.,,,,,,2025-07-22T10:21:29.728574Z,2025-07-22T10:21:30Z,4,1,,,Development,,,
coligo-dev1-db1,active,,22,29,1,,,,2053,188,vw437,,2053,,Grid development.,,,,,,2025-07-22T10:21:27.821166Z,2025-07-22T10:21:28Z,4,1,,,Development,,,
coligo-dev1-db2,active,,22,29,1,,,,2059,194,vw436,,2059,,,,,,,,2025-07-22T10:21:34.160231Z,2025-07-22T10:21:34Z,2,1,,,Development,,,
coligo-dev1-gw1,active,,22,29,1,,,,2051,186,vw437,,2051,,Grid development.,,,,,,2025-07-22T10:21:25.523814Z,2025-07-22T10:21:25Z,4,1,,,Development,,,
coligo-dev1-gw2,active,,22,29,1,,,,2057,192,vw436,,2057,,,,,,,,2025-07-22T10:21:32.087556Z,2025-07-22T10:21:32Z,4,1,,,Development,,ESD-28335,
coligo-dev1-janus01,active,,6,30,1,4.0,8000,,2325,746,,,2325,,Grid development.,MAC for management: 00:50:56:a4:0c:62,,,,,2025-07-22T10:26:11.643504Z,2025-08-27T07:10:22Z,4,1,,,Development,,,
coligo-dev1-janus1,active,,22,29,1,,,,2052,187,vw437,,2052,,Grid development.,,,,,,2025-07-22T10:21:26.847216Z,2025-07-22T10:21:27Z,4,1,,,Development,,,
coligo-dev1-janus02,active,,6,30,1,4.0,,,2326,747,,,2326,,Grid development.,MAC for management: 00:50:56:a4:a4:4a,,,,,2025-07-22T10:26:12.296906Z,2025-08-27T07:10:22Z,4,1,,,Development,,,
coligo-dev1-janus2,active,,22,29,1,,,,2058,193,vw436,,2058,,,,,,,,2025-07-22T10:21:33.047014Z,2025-07-22T10:21:33Z,4,1,,,Development,,ESD-28335,
coligo-dev1-summatel1,active,,22,29,1,,,,2050,185,vw437,,2050,,Grid development.,,,,,,2025-07-22T10:21:24.552783Z,2025-07-22T10:21:24Z,4,1,,,Development,,,
coligo-dev1-summatel2,active,,22,29,1,,,,2056,191,vw436,,2056,,,,,,,,2025-07-22T10:21:31.123486Z,2025-07-22T10:21:31Z,4,1,,,Development,,,
coligo-dev1-sync1,active,,22,29,1,,,,2054,189,vw437,,2054,,Grid development.,,,,,,2025-07-22T10:21:28.781141Z,2025-07-22T10:21:29Z,4,1,,,Development,,,
coligo-dev2-blf1,active,,22,29,1,,,,2286,704,vw436,,2286,,Coligo Grid Devlopment platform 2,,,,,,2025-07-22T10:25:42.814058Z,2025-07-22T10:25:43Z,4,1,,,Development,,,
coligo-dev2-blf2,active,,22,29,1,,,,2290,708,vw437,,2290,,Coligo Grid Devlopment platform 2,,,,,,2025-07-22T10:25:46.671133Z,2025-07-22T10:25:47Z,4,1,,,Development,,,
coligo-dev2-summatel1,active,,22,29,1,,,,2291,709,vw437,,2291,,Coligo Grid Devlopment platform 2,,,,,,2025-07-22T10:25:47.989720Z,2025-07-22T10:25:48Z,4,1,,,Development,,,
coligo-dev2-summatel2,active,,22,29,1,,,,2287,705,vw436,,2287,,Coligo Grid Devlopment platform 2,,,,,,2025-07-22T10:25:43.794358Z,2025-07-22T10:25:44Z,4,1,,,Development,,,
coligo-prod-blf1,active,,22,29,1,,,,2038,173,vw237,,2038,,GRID BLF,,,,,,2025-07-22T10:21:10.787566Z,2025-07-22T10:21:11Z,4,1,,,Production,,,
coligo-prod-blf2,active,,22,29,1,,,,2039,174,vw238,,2039,,GRID BLF,,,,,,2025-07-22T10:21:11.958229Z,2025-07-22T10:21:12Z,4,1,,,Production,,,
coligo-prod-blf3,active,,22,29,1,,,,2040,175,vw239,,2040,,GRID BLF,,,,,,2025-07-22T10:21:13.138066Z,2025-07-22T10:21:13Z,4,1,,,Production,,,
coligo-prod-grid4,active,,22,29,1,,,,2081,230,vw237,,2081,,MV3 GRID,,,,,,2025-07-22T10:21:58.531193Z,2025-07-22T10:21:58Z,4,1,,,Production,,,
coligo-prod-grid5,active,,22,29,1,,,,2082,231,vw952,,2082,,,,,,,,2025-07-22T10:21:59.689894Z,2025-07-22T10:22:00Z,4,1,,,Production,,,
coligo-prod-grid6,active,,22,29,1,,,,2083,232,vw647,,2083,,Coligo Production,,,,,,2025-07-22T10:22:01.272589Z,2025-07-22T10:22:01Z,4,1,,,Production,,,
coligo-prod-grid7,active,,22,29,1,,,,2084,233,vw948,,2084,,,,,,,,2025-07-22T10:22:02.490855Z,2025-07-22T10:22:02Z,4,1,,,Production,,,
coligo-prod-grid8,active,,22,29,1,,,,2085,234,vw951,,2085,,,,,,,,2025-07-22T10:22:04.066261Z,2025-07-22T10:22:04Z,4,1,,,Production,,,
coligo-prod-reach1,active,,22,29,1,,,,2227,643,vw238,,2227,,,,,,,,2025-07-22T10:24:52.456691Z,2025-07-22T10:24:52Z,4,1,,,Production,,,
coligo-prod-reach2,active,,22,29,1,,,,2228,644,vw239,,2228,,,,,,,,2025-07-22T10:24:53.902145Z,2025-07-22T10:24:54Z,4,1,,,Production,,,
coligo-prod-reach3,active,,22,29,1,,,,2247,663,vw237,,2247,,,,,,,,2025-07-22T10:25:09.160247Z,2025-07-22T10:25:09Z,4,1,,,Production,,,
coligo-prod2-blf1,active,,22,29,1,,,,2283,701,vw237,,2283,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:39.570475Z,2025-07-22T10:25:39Z,4,1,,,Production,,,
coligo-prod2-blf2,active,,22,29,1,,,,2280,698,vw238,,2280,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:36.326927Z,2025-07-22T10:25:36Z,4,1,,,Production,,,
coligo-prod2-blf3,active,,22,29,1,,,,2277,695,vw239,,2277,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:32.846035Z,2025-07-22T10:25:33Z,4,1,,,Production,,,
coligo-prod2-grid1,active,,22,29,1,,,,2281,699,vw648,,2281,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:37.285872Z,2025-07-22T10:25:37Z,4,1,,,Production,,,
coligo-prod2-grid2,active,,22,29,1,,,,2278,696,vw648,,2278,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:34.427296Z,2025-07-22T10:25:34Z,4,1,,,Production,,,
coligo-prod2-grid3,active,,22,29,1,,,,2276,694,vw239,,2276,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:31.845232Z,2025-07-22T10:25:32Z,4,1,,,,,,
coligo-prod2-grid4,active,,22,29,1,,,,2282,700,vw237,,2282,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:38.613273Z,2025-07-22T10:25:39Z,4,1,,,Production,,,
coligo-prod2-grid5,active,,22,29,1,,,,2279,697,vw238,,2279,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:35.388529Z,2025-07-22T10:25:35Z,4,1,,,Production,,,
coligo-prod2-grid6,active,,22,29,1,,,,2275,693,vw647,,2275,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:30.867404Z,2025-07-22T10:25:31Z,4,1,,,Production,,,
coligo-prod2-grid7,active,,22,29,1,,,,2274,692,vw655,,2274,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:29.528809Z,2025-07-22T10:25:29Z,4,1,,,Production,,,
coligo-prod2-grid8,active,,22,29,1,,,,2273,691,vw664,,2273,,Coligo Grid Production platform 2,,,,,,2025-07-22T10:25:28.350123Z,2025-07-22T10:25:28Z,4,1,,,Production,,,
coligo-simulation-test,active,,22,29,1,,,,2105,322,vw436,,2105,,simulations of user interactions to coligo meetings,Reference: Ticket#2020042910000196,,,,,2025-07-22T10:22:36.916681Z,2025-08-27T07:09:46Z,10,1,,,Test,,,
coligo-simulator1,active,,22,29,1,,,,2006,139,vw436,,2006,,,,,,,,2025-07-22T10:20:33.589414Z,2025-07-22T10:20:34Z,2,1,,,Test,,,
coligo-test-ceph1,active,,22,29,1,,,,2049,184,vw436,,2049,,Coligo test - Ceph storage,,,,,,2025-07-22T10:21:23.549953Z,2025-07-22T10:21:23Z,10,1,,,Test,,,
coligo-test-janus1,active,,6,30,1,4.0,8000,,2252,668,,,2252,,test janus (docker),,,,,,2025-07-22T10:25:13.348125Z,2025-07-22T10:25:13Z,4,1,,No,Test,,ESD-6065,
coligo-tools1,active,,22,29,1,,,,2007,140,vw436,,2007,,Coligo UAT container,,,,,,2025-07-22T10:20:34.594223Z,2025-07-22T10:20:34Z,2,1,,,,,,
coligo-wombat-acc1,active,,6,30,1,4.0,,,2094,244,,,2094,,Wombat tooling (GRID),,,,,,2025-07-22T10:22:11.554448Z,2025-07-22T10:22:11Z,2,1,,,Acceptance,,,
coligo-wombat-dev1,active,,6,30,1,4.0,,,2093,243,,,2093,,Wombat tooling (GRID),,,,,,2025-07-22T10:22:10.950198Z,2025-07-22T10:22:11Z,4,2,,,,,,
coligo-wombat-prod1,active,,6,30,1,4.0,,,2095,245,,,2095,,Wombat tooling (GRID),,,,,,2025-07-22T10:22:12.198060Z,2025-07-22T10:22:13Z,2,1,,,Production,,,
commserve,active,,6,30,1,10.0,,,2474,895,,,2474,,,,,,,,2025-07-22T10:28:07.241419Z,2025-07-22T10:28:07Z,45,1,,Yes,Production,,,
core-prod1,active,,22,29,1,,,,1962,44,vw407,,1962,,Core database,,,,,,2025-07-22T10:19:14.878712Z,2025-07-22T10:19:15Z,4,1,,,Production,,,
core-prod2,active,,22,29,1,,,,1963,45,vw408,,1963,,Core database,,,,,,2025-07-22T10:19:16.039137Z,2025-07-22T10:19:16Z,4,1,,,Production,,,
core-prod3,active,,22,29,1,,,,1964,46,vw409,,1964,,Core database,,,,,,2025-07-22T10:19:17.666557Z,2025-07-22T10:19:18Z,4,1,,,Production,,,
core-prod4,active,,22,29,1,,,,2018,151,vw328,,2018,,Core Database (Slave),,,,,,2025-07-22T10:20:47.543302Z,2025-07-22T10:20:47Z,4,1,,Yes,Production,,,
core-prod5,active,,22,29,1,,,,2328,749,vw810,,2328,,Core Database,,,,,,2025-07-22T10:26:14.666793Z,2025-07-22T10:26:15Z,4,1,,,Production,,,
core-prod6,active,,22,29,1,,,,2327,748,vw811,,2327,,Core Database,,,,,,2025-07-22T10:26:13.483752Z,2025-07-22T10:26:13Z,4,1,,,Production,,,
core-test1,active,,6,30,1,4.0,16000,,2261,677,,,2261,,Test mysql db master,,,,,,2025-07-22T10:25:19.349659Z,2025-07-22T10:25:19Z,4,1,,,Test,,,
core-test2,active,,6,30,1,4.0,16000,,2262,678,,,2262,,Test mysql db master,,,,,,2025-07-22T10:25:20.036593Z,2025-07-22T10:25:20Z,4,1,,,Test,,,
core-test3,active,,6,30,1,4.0,16000,,2263,679,,,2263,,Test mysql db master,,,,,,2025-07-22T10:25:20.653923Z,2025-07-22T10:25:21Z,4,1,,,Test,,,
core-test4,active,,6,30,1,8.0,16000,,2264,680,,,2264,,Test mysql db slave,,,,,,2025-07-22T10:25:21.300141Z,2025-07-22T10:25:21Z,4,1,,,Test,,,
core-test5,active,,6,30,1,8.0,16000,,2437,858,,,2437,,Test mysql db slave,,,,,,2025-07-22T10:27:38.140557Z,2025-07-22T10:27:38Z,6,2,,,Test,,,
cron-master-prod1,active,,22,29,1,,,,2021,154,vw486,,2021,,Cron master node,,,,,,2025-07-22T10:20:51.604764Z,2025-07-22T10:20:52Z,6,1,,Yes,Production,,,
cron-master-prod2,active,,22,29,1,,,,2022,155,vw497,,2022,,Cron master node,,,,,,2025-07-22T10:20:52.785962Z,2025-07-22T10:20:53Z,6,1,,Yes,Production,,,
cron-master-prod3,active,,22,29,1,,,,2027,161,vw472,,2027,,Cron master node,,,,,,2025-07-22T10:20:58.294556Z,2025-07-22T10:20:58Z,6,1,,Yes,Production,,,
cron-master-test1,active,,22,29,1,,,,2043,178,vw108,,2043,,CRON,,,,,,2025-07-22T10:21:17.098043Z,2025-07-22T10:21:17Z,6,1,,,Test,,,
cron-master-test2,active,,22,29,1,,,,2044,179,vw108,,2044,,CRON,,,,,,2025-07-22T10:21:18.446123Z,2025-07-22T10:21:18Z,6,1,,,Test,,,
cron-master-test3,active,,22,29,1,,,,2045,180,vw108,,2045,,CRON,,,,,,2025-07-22T10:21:19.373279Z,2025-07-22T10:21:19Z,6,1,,,Test,,,
customer-mgmt-tools-prod1,active,,6,30,1,1.0,,,2191,605,,,2191,,Customer management tools,,,,,,2025-07-22T10:24:26.915142Z,2025-07-22T10:24:27Z,4,1,,,Production,,,
customer-sftp-prod1,active,,6,30,1,2.0,,,2196,610,,,2196,,Customer SFTP,,,,,,2025-07-22T10:24:30.375922Z,2025-07-22T10:24:30Z,4,1,,,Production,,,
customer-sftp-prod2,active,,6,30,1,2.0,,,2182,595,,,2182,,Customer SFTP,,,,,,2025-07-22T10:24:20.684878Z,2025-07-22T10:24:21Z,4,1,,Yes,Production,,,
de-collector-prod1,active,,6,30,1,2.0,,,2254,670,,,2254,,DE Collector,Mac 515: 00:50:56:a4:ea:6f,,,,,2025-07-22T10:25:14.573186Z,2025-08-27T07:10:01Z,4,1,,,Production,,,
debian-11-test,active,,6,30,1,1.0,1000,,2354,775,,,2354,,test server with Debian 11,,,,,,2025-07-22T10:26:35.694798Z,2025-07-22T10:26:36Z,14,1,,No,Test,,,
debian-12-test,active,,6,30,1,1.0,,,2424,845,,,2424,,,debian 12,,,,,2025-07-22T10:27:27.548558Z,2025-08-27T07:10:30Z,20,1,,No,Production,,,
debian-test,active,,23,30,1,,,,,596,,,,,,,,,,,2025-07-22T10:24:21.347942Z,2025-07-22T10:24:21Z,,0,,,,,,
debian10-compile,active,,6,30,1,,,,2422,843,,,2422,,,,,,,,2025-07-22T10:27:25.931053Z,2025-07-22T10:27:26Z,,1,,,,,,
desktop-app-proxy1,active,,23,30,1,2.0,4000,,2451,872,,,2451,,Http Proxy for testing of Desktop apps Proxy support,,,,,,2025-07-22T10:27:47.430537Z,2025-07-22T10:27:47Z,4,1,,,Test,,,
desktop-repo-dev1,active,,22,29,1,,,,2042,177,vw107,,2042,,Coligo Desktop web repository,Main point of contact: Jadran,,,,,2025-07-22T10:21:15.863794Z,2025-08-27T07:09:26Z,10,1,,,Development,,,
desktop-repo-dev2,active,,22,29,1,,,,2098,250,vw107,,2098,,Coligo Desktop web repository,,,,,,2025-07-22T10:22:15.337290Z,2025-07-22T10:22:15Z,10,1,,,Development,,,
dhcp1-nikhef.xenosite.net,active,,18,30,1,1.0,,,,512,,,,,,,,,,,2025-07-22T10:23:28.616264Z,2025-07-22T10:23:28Z,12,0,,,,,,
dk-fmc02,active,,23,30,1,,,,2445,866,,,2445,,,,,,,,2025-07-22T10:27:43.732194Z,2025-07-22T10:27:44Z,14,1,,No,Test,,,
dk-pstn02,active,,23,30,1,,,,2473,894,,,2473,,,,,,,,2025-07-22T10:28:06.491496Z,2025-07-22T10:28:06Z,14,1,,No,Test,,,
dk-rtp02,active,,23,30,1,,,,2472,893,,,2472,,,,,,,,2025-07-22T10:28:05.515420Z,2025-07-22T10:28:06Z,14,1,,No,Test,,,
dns-resolve-backend-test1,active,,6,30,1,2.0,,,2168,580,,,2168,,Recursive DNS backend,,,,,,2025-07-22T10:24:11.614994Z,2025-07-22T10:24:12Z,4,1,,,Test,,,
dns-resolve-backend-test2,active,,6,30,1,2.0,,,2169,581,,,2169,,Recursive DNS backend,,,,,,2025-07-22T10:24:12.273398Z,2025-07-22T10:24:12Z,4,1,,,Test,,,
dns-resolve-backend-test3,active,,6,30,1,2.0,4000,,2170,582,,,2170,,Recursive DNS backend,,,,,,2025-07-22T10:24:12.901726Z,2025-07-22T10:24:13Z,4,1,,,Test,,,
dns-resolve-backend-test4,active,,6,30,1,2.0,4000,,2171,583,,,2171,,Recursive DNS backend,,,,,,2025-07-22T10:24:13.454489Z,2025-07-22T10:24:13Z,4,1,,,Test,,,
dns-resolve-backend1,active,,6,30,1,,,,1974,56,,,1974,,Resolving DNS backend,,,,,,2025-07-22T10:19:27.433684Z,2025-07-22T10:19:27Z,4,1,,,Production,,,
dns-resolve-backend2,active,,6,30,1,,,,1975,57,,,1975,,Resolving DNS backend,,,,,,2025-07-22T10:19:28.044476Z,2025-07-22T10:19:28Z,4,1,,,Production,,,
dns-resolve-backend3,active,,6,30,1,,,,1977,107,,,1977,,Resolving DNS backend,,,,,,2025-07-22T10:19:59.099444Z,2025-07-22T10:19:59Z,4,1,,,Production,,,
dns-resolve-backend4,active,,6,30,1,,,,1985,116,,,1985,,Resolving DNS backend,,,,,,2025-07-22T10:20:08.459746Z,2025-07-22T10:20:08Z,4,1,,,Production,,,
dns-resolve-backend5,active,,6,30,1,8.0,,,2162,574,,,2162,,DNS backend,,,,,,2025-07-22T10:24:07.498697Z,2025-07-22T10:24:07Z,4,1,,,Production,,,
dns-resolve-backend6,active,,6,30,1,8.0,,,2163,575,,,2163,,DNS Backend,,,,,,2025-07-22T10:24:08.170562Z,2025-07-22T10:24:08Z,4,1,,,Production,,,
dns-resolve-backend7,active,,6,30,1,8.0,,,2164,576,,,2164,,DNS Backend,,,,,,2025-07-22T10:24:09.159404Z,2025-07-22T10:24:09Z,4,1,,,Production,,,
dns-resolve-backend8,active,,6,30,1,8.0,,,2165,577,,,2165,,DNS Backend,,,,,,2025-07-22T10:24:09.772588Z,2025-07-22T10:24:10Z,4,1,,,Production,,,
dns-resolve-proxy-test1,active,,6,30,1,2.0,,,2166,578,,,2166,,Recursive DNS proxy,,,,,,2025-07-22T10:24:10.373417Z,2025-07-22T10:24:10Z,4,1,,,Test,,,
dns-resolve-proxy-test2,active,,6,30,1,2.0,,,2167,579,,,2167,,Recursive DNS proxy,,,,,,2025-07-22T10:24:10.982937Z,2025-07-22T10:24:11Z,4,1,,,Test,,,
dns-resolve-proxy1,active,,6,30,1,4.0,,,1973,55,,,1973,,Resolving DNS proxy,,,,,,2025-07-22T10:19:26.695277Z,2025-07-22T10:19:27Z,4,1,,,Production,,,
dns-resolve-proxy2,active,,6,30,1,4.0,,,1976,106,,,1976,,Resolving DNS proxy,,,,,,2025-07-22T10:19:58.486914Z,2025-07-22T10:19:58Z,4,1,,,Production,,,
eazit-vcenter01,active,,10,30,1,4.0,16000,,2255,671,,,2255,,VCenter server for Atomia vSphere,,,,,,2025-07-22T10:25:15.173407Z,2025-07-22T10:25:15Z,29,1,,,,,,
eazit-veeam-repo01-si,active,,20,30,1,4.0,,,2454,875,,,2454,,eazit backup repository softiron,,,,,,2025-07-22T10:27:50.071676Z,2025-07-22T10:27:50Z,4,1,,No,Production,,,
eazit-vps01-traject,active,,6,29,1,,,,,203,,,,,,,,,,,2025-07-22T10:21:39.508668Z,2025-07-22T10:21:39Z,,0,,,Production,,,
eazit-vps07-Enovation,active,,6,29,1,,,,,204,,,,,,,,,,,2025-07-22T10:21:39.725006Z,2025-07-22T10:21:39Z,,0,,,Production,,,
eazit-vps08-server.enreach.com,active,,9,30,1,2.0,,,,547,,,,,,1ZFnNo[Sb@u[Sj==,,,,,2025-07-22T10:23:49.040030Z,2025-08-27T07:09:53Z,13,0,,,,,,
eazit-vps08-SRV00434,active,,6,29,1,,,,,209,,,,,,,,,,,2025-07-22T10:21:45.454656Z,2025-07-22T10:21:45Z,,0,,,,,,
eazit-vps09-SRV00435,active,,6,29,1,,,,,210,,,,,,,,,,,2025-07-22T10:21:45.662921Z,2025-07-22T10:21:45Z,,0,,,,,,
eazit-vps10-SRV00436,active,,6,29,1,,,,,211,,,,,,,,,,,2025-07-22T10:21:45.872804Z,2025-07-22T10:21:45Z,,0,,,,,,
eazit-vps11-SRV00437,active,,6,29,1,,,,,212,,,,,,,,,,,2025-07-22T10:21:46.086988Z,2025-07-22T10:21:46Z,,0,,,,,,
eazit-vps12-SRV00441,active,,6,29,1,,,,,213,,,,,,,,,,,2025-07-22T10:21:46.292383Z,2025-07-22T10:21:46Z,,0,,,,,,
