Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items,VCPUs,Memory (MB),Disk,Device,Virtual Disks,netbox_type
vw557,active,1,1,2,L27,Front 17.0,1,,,869,1211,,B2B94Y2,,,,,,17.0,Front,,,,869,,868,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:59:44.121534Z,2025-07-22T09:59:44Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw558,active,1,1,2,L27,Front 28.0,1,,,867,1210,,G2B94Y2,,,,,,28.0,Front,,,,867,,866,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T09:59:42.794101Z,2025-07-22T09:59:43Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw560,active,1,1,2,L27,Front 15.0,1,,,865,1209,,J2B94Y2,,,,,,15.0,Front,,,,865,,864,,,,,,,lacp off,GO / TO / SA / Hardware processing (responsible),,2025-07-22T09:59:41.432024Z,2025-08-27T07:09:29Z,Debian 12 (bookworm),Stock,,,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,True,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw561,active,1,1,2,L27,Front 27.0,1,,,901,1227,,22B94Y2,,,,,,27.0,Front,,,,901,,900,,,,,Stock NL; LACP off.,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:00:07.605823Z,2025-07-22T10:00:08Z,Debian 10.0 (buster),Stock,,,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw562,active,1,2,4,LI-10,Front 21.0,1,,,899,1226,,12B94Y2,,,,,,21.0,Front,,,,899,,898,,,,,Build server,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:00:06.254164Z,2025-07-22T10:00:07Z,Ubuntu 20.04 LTS,Voiceworks,,Development,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw564,active,1,2,4,LI-10,Front 23.0,1,,,895,1224,,42B94Y2,,,,,,23.0,Front,,,,895,,894,,,,,STOCK,,"Old Infinity Edge proxy

LACP off! - 31/10/2024",GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:00:03.059972Z,2025-08-27T07:09:31Z,Ubuntu 22.04 LTS,Stock,,,,back to stock ESD-32404,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,True,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw565,active,1,2,4,LI-10,Front 13.0,1,,,893,1223,,32B94Y2,,,,,,13.0,Front,,,,893,,892,,,,,,,lacp off,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:00:01.537421Z,2025-08-27T07:09:30Z,Debian 12 (bookworm),Stock,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw567,active,1,2,4,LI-10,Front 20.0,1,,,889,1221,,82B94Y2,,,,,,20.0,Front,,,,889,,888,,,,,Mv3 GW for Advitronics,,,T&P / Coligo Grid (responsible),,2025-07-22T09:59:58.175589Z,2025-07-22T09:59:59Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,True,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw568,active,1,2,4,LI-10,Front 16.0,1,,,887,1220,,92B94Y2,,,,,,16.0,Front,,,,887,,886,,,,,"Hepic - Memory issues, not working",,"The host has memory issues, and it is powered off.",GO / TO / Voice Operations (responsible),,2025-07-22T09:59:56.743709Z,2025-08-27T07:09:30Z,Debian 8.0 (jessie),Voiceworks,,Production,,Its powered off - see DC planned work.,"Processor, E2134, 3.5GHZ, 8MB",2x 8GB DDR4,,2019-07-07,2023-07-07,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw571,active,1,1,2,L27,Front 31.0,1,,,903,1228,,94HKNY2,,,,,,31.0,Front,,,,903,,902,,,,,,,LACP off,,,2025-07-22T10:00:08.932142Z,2025-08-27T07:09:31Z,Debian 12 (bookworm),Stock,,,,," Processor, E2134, 3.5GHZ, 8MB",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2019-07-16,2023-07-16,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw572,active,1,2,4,LI-10,Front 24.0,1,,,905,1229,,84HKNY2,,,,,,24.0,Front,,,,905,,904,,,,,reserved,,LACP off,,,2025-07-22T10:00:10.201779Z,2025-08-27T07:09:32Z,Debian 12 (bookworm),Stock,,,,ESD-34169," Processor, E2134, 3.5GHZ, 8MB",2x 8GB 2666MT/s DDR4 ECC UDIMM,,2019-07-16,2023-07-16,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw573,active,1,3,3,314,Front 35.0,1,,,914,1240,,BZ5N7Z2,,,,,,35.0,Front,,,,914,,913,,,,,Tele2 SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:20.010672Z,2025-07-22T10:00:20Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB (2x 16GB),,2019-08-26,2022-08-26,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw574,active,1,1,2,L27,Front 14.0,1,,,916,1241,,CZ5N7Z2,,,,,,14.0,Front,,,,916,,915,,,,,Tele2 SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:21.371660Z,2025-07-22T10:00:22Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB (2x 16GB),,2019-08-26,2022-08-26,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw575,active,1,3,3,314,Front 34.0,1,,,918,1242,,9Z5N7Z2,,,,,,34.0,Front,,,,918,,917,,,,,VC proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:22.762864Z,2025-07-22T10:00:23Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB (2x 16GB),,2019-08-26,2022-08-26,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw576,active,1,1,2,L27,Front 13.0,1,,,920,1243,,8Z5N7Z2,,,,,,13.0,Front,,,,920,,919,,,,,VC proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:24.147489Z,2025-07-22T10:00:24Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB (2x 16GB),,2019-08-26,2022-08-26,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw577,active,1,1,2,L27,Front 9.0,1,,,941,1260,,7FHSB03,,,,,,9.0,Front,,,,941,,940,,,,,KPN Mobile SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:43.560067Z,2025-07-22T10:00:44Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw578,active,1,1,2,L27,Front 8.0,1,,,943,1261,,FFHSB03,,,,,,8.0,Front,,,,943,,942,,,,,Ziggo Bics SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:44.886353Z,2025-07-22T10:00:45Z,Debian 10.0 (buster),Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw579,active,1,1,5,T30,Front 16.0,1,,,939,1259,,1GHSB03,,,,,,16.0,Front,,,,939,,938,,,,,VC Proxy Winitu,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:41.766009Z,2025-07-22T10:00:42Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",True,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw580,active,1,2,4,LI-10,Front 8.0,1,,,945,1262,,GFHSB03,,,,,,8.0,Front,,,,945,,944,,,,,KPN Mobile SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:46.304352Z,2025-07-22T10:00:47Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw581,active,1,2,4,LI-10,Front 7.0,1,,,947,1263,,JFHSB03,,,,,,7.0,Front,,,,947,,946,,,,,KPN Mobile SBC,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:47.643460Z,2025-07-22T10:00:48Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw582,active,1,2,4,LI-10,Front 10.0,1,,,949,1264,,4FHSB03,,,,,,10.0,Front,,,,949,,948,,,,,VC Proxy Winitu,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:00:49.125564Z,2025-07-22T10:00:49Z,Ubuntu 16.04 LTS,Voiceworks,,Production,,,"2x Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400","32GB, 2x16G, DDR4",True,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw583,active,1,1,2,X27,Front 10.0,1,,,951,1265,,8FHSB03,,,,,,10.0,Front,,,,951,,950,,,,,Jenkins/SonarQube (test),,,GO / TO / SA / Continuous integration specialist (responsible),,2025-07-22T10:00:50.494687Z,2025-07-22T10:00:51Z,Ubuntu 18.04 LTS,Voiceworks,,Test,,,"Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB 4x 8GB DDR4,,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw584,active,1,2,4,LI-10,Front 11.0,1,,,953,1266,,9FHSB03,,,,,,11.0,Front,,,,953,,952,,,,,Snapshot server - Prebilling,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:52.270668Z,2025-07-22T10:00:53Z,Ubuntu 18.04 LTS,Voiceworks,,Development,,,"Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",32GB 4x 8GB DDR4,,2019-10-17,2023-10-17,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw585,active,1,1,2,X27,Front 23.0,1,,,957,1272,,140WY03,,,,,,23.0,Front,,,,957,,956,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:57.129699Z,2025-08-27T07:09:33Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw586,active,1,2,4,LI-10,Front 9.0,1,,,959,1273,,240WY03,,,,,,9.0,Front,,,,959,,958,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:58.538662Z,2025-08-27T07:09:33Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw587,active,1,7,14,0309,Front 32.0,1,,,961,1274,,340WY03,,,,,,32.0,Front,,,,961,,960,22,,,,Grid cluster DB,,Non-Standard server.,GO / TO / AM / DBA (responsible),,2025-07-22T10:00:59.904677Z,2025-08-27T07:09:34Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,,"2x Intel Xeon Gold 5218 2.3G, 16C/32T, 10.4GT/s, 22M Cache, Turbo, HT (125W) DDR4-2666",96GB (2x8=16x6=96),,2019-11-14,2023-11-14,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw588,active,1,3,3,314,Front 10.0,1,,,988,1300,,GQ3RJ23,,,,,,10.0,Front,,,,988,,987,,,,,"IMS Test P-CSCF-30, SRVCC-30",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:25.518750Z,2025-07-22T10:01:26Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3301,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw589,active,1,3,3,314,Front 9.0,1,,,986,1299,,CQ3RJ23,,,,,,9.0,Front,,,,986,,985,,,,,"IMS Test I-CSCF, S-CSCF, Topos",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:23.768835Z,2025-07-22T10:01:24Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3301,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw590,active,1,1,2,X27,Front 9.0,1,,,984,1298,,FQ3RJ23,,,,,,9.0,Front,,,,984,,983,,,,,"IMS Production P-CSCF-20, SRVCC-20",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:22.421978Z,2025-07-22T10:01:23Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3300,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw591,active,1,1,2,X27,Front 8.0,1,,,982,1297,,DQ3RJ23,,,,,,8.0,Front,,,,982,,981,,,,,"IMS Production I-CSCF, S-CSCF, Topos",,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:21.068950Z,2025-07-22T10:01:21Z,Ubuntu 18.04 LTS,Voiceworks,,Production,,ESD-3300,"2x  Intel® Xeon® Silver 4110 2.1G, 8C/16T, 9.6GT/s 2UPI, 11M Cache, Turbo, HT (85W) DDR4-2400",2x 16GB RDIMM (32GB),True,2020-01-12,2024-01-12,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw592,active,1,7,14,0305,Front 38.0,1,,,999,1309,,H7Q5N23,,,,,,38.0,Front,,,,999,,998,,,,,Dev-Sandbox Api (operator),,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:01:34.823592Z,2025-07-22T10:01:35Z,Ubuntu 22.04 LTS,Voiceworks,,Development,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw593,active,1,7,14,0305,Front 34.0,1,,,1001,1310,,28Q5N23,,,,,,34.0,Front,,,,1001,,1000,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:36.185130Z,2025-07-22T10:01:37Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw594,active,1,7,14,0305,Front 29.0,1,,,1003,1311,,14J5N23,,,,,,29.0,Front,,,,1003,,1002,,,,,STOCK,,"Old Infinity Edge proxy

LACP off! - 31/10/2024",GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:37.583009Z,2025-08-27T07:09:38Z,Ubuntu 22.04 LTS,Stock,,,,mirror host,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw595,active,1,7,11,0605,Front 41.0,1,,,1005,1312,,G3J5N23,,,,,,41.0,Front,,,,1005,,1004,,,,,Test/Integration Voice Gateway for MV3 Platform,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:38.922799Z,2025-07-22T10:01:39Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw596,active,1,7,14,0305,Front 39.0,1,,,1013,1316,,44J5N23,,,,,,39.0,Front,,,,1013,,1012,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:44.626619Z,2025-07-22T10:01:45Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw597,active,1,7,14,0305,Front 35.0,1,,,1011,1315,,F7Q5N23,,,,,,35.0,Front,,,,1011,,1010,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:43.294521Z,2025-07-22T10:01:44Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw598,active,1,7,14,0305,Front 32.0,1,,,1009,1314,,G7Q5N23,,,,,,32.0,Front,,,,1009,,1008,,,,,GRID Janus gateway,,Warranty extended by 2 years.,T&P / Coligo Grid (responsible),,2025-07-22T10:01:41.923832Z,2025-08-27T07:09:39Z,Debian 12 (bookworm),In transit,,Production,,ESD-35735,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2026-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw599,active,1,7,14,0305,Front 30.0,1,,,1007,1313,,D7Q5N23,,,,,,30.0,Front,,,,1007,,1006,,,,,GRID Janus gateway,,Warranty extended by 2 years.,T&P / Coligo Grid (responsible),,2025-07-22T10:01:40.575688Z,2025-08-27T07:09:38Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2026-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw600,active,1,7,14,0305,Front 33.0,1,,,1015,1317,,F3J5N23,,,,,,33.0,Front,,,,1015,,1014,,,,,testing ilker,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:45.950818Z,2025-07-22T10:01:46Z,Ubuntu 22.04 LTS,Test,,Test,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw601,active,1,7,14,0305,Front 31.0,1,,,1017,1318,,34J5N23,,,,,,31.0,Front,,,,1017,,1016,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:47.615722Z,2025-07-22T10:01:48Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw602,active,1,2,4,LI-13,Front 38.0,1,,,1019,1319,,J7Q5N23,,,,,,38.0,Front,,,,1019,,1018,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:49.075370Z,2025-07-22T10:01:49Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw603,active,1,2,4,LI-13,Front 34.0,1,,,1021,1320,,64J5N23,,,,,,34.0,Front,,,,1021,,1020,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:50.409881Z,2025-07-22T10:01:51Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw604,active,1,1,2,L27,Front 5.0,1,,,1023,1321,,B7Q5N23,,,,,,5.0,Front,,,,1023,,1022,,,,,VC3 gateway,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:51.826377Z,2025-07-22T10:01:52Z,Ubuntu 14.04 LTS,Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw605,active,1,1,2,L27,Front 3.0,1,,,1025,1322,,H3J5N23,,,,,,3.0,Front,,,,1025,,1024,,,,,LACP ON,,,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:01:53.143109Z,2025-07-22T10:01:53Z,Ubuntu 22.04 LTS,Stock,,,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw606,active,1,1,2,U27,Front 33.0,1,,,1027,1323,,97Q5N23,,,,,,33.0,Front,,,,1027,,1026,,,,,multi-party gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:54.891796Z,2025-07-22T10:01:55Z,Debian 11 (bullseye),Voiceworks,,Production,,Debian 12 bookworm,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw607,active,1,1,2,L27,Front 4.0,1,,,1029,1324,,J3J5N23,,,,,,4.0,Front,,,,1029,,1028,,,,,VC3 gateway DE,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:01:56.223678Z,2025-07-22T10:01:57Z,Debian 10.0 (buster),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw608,active,1,1,2,L27,Front 6.0,1,,,1031,1325,,54J5N23,,,,,,6.0,Front,,,,1031,,1030,,,,,GRID Janus gateway,,,T&P / Coligo Grid (responsible),,2025-07-22T10:01:57.682935Z,2025-07-22T10:01:58Z,Debian 12 (bookworm),Voiceworks,,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw609,active,1,1,2,S27,Front 13.0,1,,,1033,1326,,C7Q5N23,,,,,,13.0,Front,,,,1033,,1032,,,,,Dev-Sandbox Scripts (operator),,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:01:59.060093Z,2025-07-22T10:01:59Z,Ubuntu 22.04 LTS,Voiceworks,,Development,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw610,active,1,2,4,LI-14,Front 19.0,1,,,1035,1327,,18Q5N23,,,,,,19.0,Front,,,,1035,,1034,,,,,LACP OFF,,It has two containers to test Freeswitch deployments. It has not been used since 2021. It will be stopped for 2 weeks and then decommissioned.,GO / TO / SA / Hardware processing (responsible),,2025-07-22T10:02:00.392765Z,2025-08-27T07:09:39Z,Ubuntu 20.04 LTS,Stock,,,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
vw611,active,1,1,2,L27,Front 7.0,1,,,1037,1328,,24J5N23,,,,,,7.0,Front,,,,1037,,1036,,,,,Kamailio multiple active edge proxy,,reinstalled on 24.08.22,GO / TO / Voice Operations (responsible),,2025-07-22T10:02:01.772485Z,2025-08-27T07:09:39Z,Debian 10.0 (buster),Voiceworks,Yes,Production,,,"Intel Xeon E-2134 3.5GHz, 8M cache, 4C/8T, turbo (71W)",2x 8GB DDR4,True,2020-01-15,2024-01-15,Next Business Day,0,0,2,0,4,0,0,0,0,0,,,,,,devices
